APP SKN LC T/A/L 0-100CM 1ST 25CM,7632078,CDM,761,RC,C5271,HCPCS,,,facility,outpatient,,,1023.00000,429.66000,United Healthcare,Commercial,,848.07,,,,,,,276.21,1002.54,percent of total billed charges,
APP SKN LC T/A/L 0-100CM ADDL 25CM,7632086,CDM,761,RC,C5272,HCPCS,,,facility,inpatient,,,127.00000,53.34000,Prime Health Services,Worker's Comp,,124.46,,,,,,,107.95,124.46,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
APP SKN LC T/A/L 100+CM/1%PEDS AD,7632102,CDM,761,RC,C5274,HCPCS,,,facility,outpatient,,,513.00000,215.46000,InterWest Health,Workers' Comp,,502.74,,,,,,,138.51,502.74,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
APPL BRACHY INTRACAV LVL 01 SMPL,3332392,CDM,333,RC,77761,CPT,,,facility,outpatient,,,1420.00000,596.40000,NaphCare,Federal Prison System,,780.93,,,,,,,383.40,1391.60,fee schedule,
APPL BRACHY INTRACAV LVL 01 SMPL,3332392,CDM,333,RC,77761,CPT,,,facility,outpatient,,,1420.00000,596.40000,Prime Health Services,Worker's Comp,,1391.60,,,,,,,383.40,1391.60,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
APPL BRACHY INTRACAV LVL 02 INTRM,3332400,CDM,333,RC,77762,CPT,,,facility,inpatient,,,1875.00000,787.50000,Multiplan,Commercial,,1781.25,,,,,,,1593.75,1837.50,percent of total billed charges,
APPL BRACHY INTRACAV LVL 02 INTRM,3332400,CDM,333,RC,77762,CPT,,,facility,inpatient,,,1875.00000,787.50000,Prime Health Services,Worker's Comp,,1837.50,,,,,,,1593.75,1837.50,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
APPL BRACHY INTRACAV LVL 02 INTRM,3332400,CDM,333,RC,77762,CPT,,,facility,outpatient,,,1875.00000,787.50000,"Hue Health, Inc",Medicare Advantage,,1593.75,,,,,,,506.25,1837.50,percent of total billed charges,
APPL BRACHY INTRACAV LVL 02 INTRM,3332400,CDM,333,RC,77762,CPT,,,facility,outpatient,,,1875.00000,787.50000,First Health,Medical Rental,,1800.00,,,,,,,506.25,1837.50,percent of total billed charges,
APPL BRACHY INTRACAV LVL 03 CMPLX,3332418,CDM,333,RC,77763,CPT,,,facility,outpatient,,,2679.00000,1125.18000,Banner Health,Banner Choice Plus/Banner Select,,723.33,,,,,,,693.81,2625.42,percent of total billed charges,
APPL BRACHY INTRACAV LVL 03 CMPLX,3332418,CDM,333,RC,77763,CPT,,,facility,outpatient,,,2679.00000,1125.18000,United Healthcare,Commercial,,2218.21,,,,,,,693.81,2625.42,percent of total billed charges,
APPL CAST LEG CONTACT RIGID,7615974,CDM,761,RC,29445,CPT,,,facility,outpatient,,,634.00000,266.28000,InterWest Health,Auto & General Liability,,614.98,,,,,,,171.18,621.32,percent of total billed charges,
APPL CAST LEG CONTACT RIGID,7615974,CDM,761,RC,29445,CPT,,,facility,outpatient,,,634.00000,266.28000,Multiplan,Commercial,,602.30,,,,,,,171.18,621.32,percent of total billed charges,
APPL CMPRSS MULT BELOW KNEE BI,7613458,CDM,761,RC,29581,CPT,,,facility,outpatient,,,455.00000,191.10000,Prime Health Services,Group Health,50,441.35,,,,,,,122.85,445.90,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
APPL CMPRSS MULT BELOW KNEE RT,7613441,CDM,761,RC,29581,CPT,,,facility,outpatient,,,303.00000,127.26000,Medica,Commercial,RT,272.70,,,,,,,81.81,296.94,percent of total billed charges,
ART PHYS 1-2 LEVEL LTD BI,3248416,CDM,921,RC,93922,CPT,,,facility,outpatient,,,867.00000,364.14000,First Health,Medical Rental,,832.32,,,,,,,128.90,849.66,percent of total billed charges,
ART PHYS 1-2 LEVEL LTD BI,4037792,CDM,921,RC,93922,CPT,,,facility,outpatient,,,867.00000,364.14000,Cigna Healthcare & Life Insurance Company – WY,Commercial,,754.29,,,,,,,128.90,849.66,percent of total billed charges,
ART PHYS 1-2 LEVEL LTD BI,4037792,CDM,921,RC,93922,CPT,,,facility,outpatient,,,867.00000,364.14000,First Health,Medical Rental,,832.32,,,,,,,128.90,849.66,percent of total billed charges,
ART PHYS 1-2 LEVEL LTD BI,4037792,CDM,921,RC,93922,CPT,,,facility,outpatient,,,867.00000,364.14000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",,,,0,128.90,849.66,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.; there were no paid claims found for this combination of service, payer, and plan within the prior 12-15 months of this file's publishing"
ART PHYS 1-2 LEVEL LTD BI,9211459,CDM,921,RC,93922,CPT,,,facility,outpatient,,,867.00000,364.14000,InterWest Health,Workers' Comp,,849.66,,,,,,,128.90,849.66,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
ART PHYS 1-2 LEVEL LTD BI,9211459,CDM,921,RC,93922,CPT,,,facility,outpatient,,,867.00000,364.14000,Prime Health Services,Group Health,,840.99,,,,,,,128.90,849.66,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ART PHYS 1-2 LEVEL LTD UNI,4037990,CDM,921,RC,93922,CPT,,,facility,inpatient,,,578.00000,242.76000,Cigna Healthcare & Life Insurance Company – WY,Commercial,52,502.86,,,,,,,491.30,566.44,percent of total billed charges,
ART PHYS 1-2 LEVEL LTD UNI,4037990,CDM,921,RC,93922,CPT,,,facility,outpatient,,,578.00000,242.76000,Prime Health Services,Worker's Comp,52,566.44,,,,,,,156.06,566.44,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ART PHYS 3+ LEVEL CMP BI,4037800,CDM,921,RC,93923,CPT,,,facility,inpatient,,,1341.00000,563.22000,InterWest Health,Auto & General Liability,,1300.77,,,,,,,1139.85,1314.18,percent of total billed charges,
ART PHYS 3+ LEVEL CMP BI,4037800,CDM,921,RC,93923,CPT,,,facility,inpatient,,,1341.00000,563.22000,Prime Health Services,Auto & General Liability,,1300.77,,,,,,,1139.85,1314.18,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ART PHYS 3+ LEVEL CMP BI,9211467,CDM,921,RC,93923,CPT,,,facility,inpatient,,,1341.00000,563.22000,Prime Health Services,Worker's Comp,,1314.18,,,,,,,1139.85,1314.18,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ART PHYS 3+ LEVEL CMP BI,9211467,CDM,921,RC,93923,CPT,,,facility,outpatient,,,1341.00000,563.22000,Humana,Medicare Advantage,,159.59,,,,,,,156.46,1314.18,fee schedule,
ART PHYS 3+ LEVEL CMP UNI,4038006,CDM,921,RC,93923,CPT,,,facility,outpatient,,,894.00000,375.48000,Prime Health Services,Group Health,52,867.18,,,,,,,241.38,876.12,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ART PHYS 3+ LEVEL CMP UNI,7638885,CDM,921,RC,93923,CPT,,,facility,inpatient,,,894.00000,375.48000,InterWest Health,Group Health,52,867.18,,,,,,,759.90,876.12,percent of total billed charges,
ARTHRO TMJ RT S&I,3225836,CDM,322,RC,70332,CPT,,,facility,inpatient,,,363.00000,152.46000,First Health,Medical Rental,RT,348.48,,,,,,,308.55,355.74,percent of total billed charges,
ARTHRO TMJ RT S&I,3225836,CDM,322,RC,70332,CPT,,,facility,outpatient,,,363.00000,152.46000,Cigna Healthcare & Life Insurance Company – WY,Commercial,RT,315.81,,,,,,,98.01,355.74,percent of total billed charges,
ASP BLADDER CATH SUPRAPUB,7690142,CDM,361,RC,,,,,facility,inpatient,,,3760.00000,1579.20000,Prime Health Services,Worker's Comp,,3684.80,,,,,,,3196.00,3684.80,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP BLADDER W INS CATH SUPRAPUBIC,3222759,CDM,361,RC,51102,CPT,,,facility,inpatient,,,3760.00000,1579.20000,Cigna Healthcare & Life Insurance Company – WY,Commercial,,3271.20,,,,,,,3196.00,3684.80,percent of total billed charges,
ASP BLADDER W INS CATH SUPRAPUBIC,3222759,CDM,361,RC,51102,CPT,,,facility,inpatient,,,3760.00000,1579.20000,Coventry,Commercial,,3609.60,,,,,,,3196.00,3684.80,percent of total billed charges,
ASP INTERDISCAL DX PERC,3250693,CDM,361,RC,62267,CPT,,,facility,inpatient,,,1155.00000,485.10000,First Health,Medical Rental,,1108.80,,,,,,,981.75,1131.90,percent of total billed charges,
ASP INTERDISCAL DX PERC,3530839,CDM,361,RC,62267,CPT,,,facility,outpatient,,,1155.00000,485.10000,First Health,Medical Rental,,1108.80,,,,,,,311.85,3328.00,percent of total billed charges,
ASP INTERDISCAL DX PERC,4002598,CDM,361,RC,62267,CPT,,,facility,outpatient,,,1155.00000,485.10000,"Hue Health, Inc",Medicare Advantage,,981.75,,,,,,,311.85,3328.00,percent of total billed charges,
ASP INTERDISCAL DX PERC,4002598,CDM,361,RC,62267,CPT,,,facility,outpatient,,,1155.00000,485.10000,Banner Health,Banner Choice Plus/Banner Select,,311.85,,,,,,,311.85,3328.00,percent of total billed charges,
ASP NEEDLE FINE BX CT GD LSN 1ST,3531225,CDM,361,RC,10009,CPT,,,facility,outpatient,,,3564.00000,1496.88000,NaphCare,Federal Prison System,,949.85,,,,,,,703.59,3492.72,fee schedule,
ASP NEEDLE FINE BX CT GD LSN 1ST,3531225,CDM,361,RC,10009,CPT,,,facility,outpatient,,,3564.00000,1496.88000,Prime Health Services,Auto & General Liability,,3457.08,,,,,,,703.59,3492.72,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP NEEDLE FINE BX FL GD LSN 1ST,3265626,CDM,361,RC,10007,CPT,,,facility,outpatient,,,2953.00000,1240.26000,InterWest Health,Group Health,,2864.41,,,,,,,703.59,3328.00,percent of total billed charges,
ASP NEEDLE FINE BX US GD LSN 1ST,3265600,CDM,361,RC,10005,CPT,,,facility,outpatient,,,2409.00000,1011.78000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,2240.37,,,,,,,650.43,3328.00,percent of total billed charges,
ASP NEEDLE FINE BX US GD LSN 1ST,3265600,CDM,361,RC,10005,CPT,,,facility,outpatient,,,2409.00000,1011.78000,TriWest Healthcare Alliance Corp - VA CCN,Tricare,,,,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc.",717.96,717.96,717.96,1 through 10,650.43,3328.00,other,"Outpatient services are paid at 100% of the TRICARE OPPS methodology. The exact rate is variable based on patient specific maternity diagnoses, multiple procedure pricing logic, etc."
ASP NEEDLE FINE BX US GD LSN 1ST,4040135,CDM,361,RC,10005,CPT,,,facility,inpatient,,,2409.00000,1011.78000,First Choice Health Network,Commerical,,2288.55,,,,,,,2047.65,2360.82,percent of total billed charges,
ASP NEEDLE FINE BX US GD LSN ADDL,3265618,CDM,361,RC,10006,CPT,,,facility,inpatient,,,1644.00000,690.48000,Prime Health Services,Group Health,,1594.68,,,,,,,1397.40,1611.12,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP NEEDLE FINE BX US GD LSN ADDL,4040143,CDM,361,RC,10006,CPT,,,facility,inpatient,,,1644.00000,690.48000,Multiplan,Commercial,,1561.80,,,,,,,1397.40,1611.12,percent of total billed charges,
ASP NEEDLE FINE BX US GD LSN ADDL,4040143,CDM,361,RC,10006,CPT,,,facility,outpatient,,,1644.00000,690.48000,Prime Health Services,Worker's Comp,,1611.12,,,,,,,443.88,1611.12,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP PUNCT ABSCESS/CYST,3521945,CDM,361,RC,10160,CPT,,,facility,inpatient,,,770.00000,323.40000,Cigna Healthcare & Life Insurance Company – WY,Commercial,,669.90,,,,,,,654.50,754.60,percent of total billed charges,
ASP PUNCT ABSCESS/CYST,4030128,CDM,361,RC,10160,CPT,,,facility,inpatient,,,770.00000,323.40000,"Hue Health, Inc",Medicare Advantage,,654.50,,,,,,,654.50,754.60,percent of total billed charges,
ASP PUNCT ABSCESS/CYST,7615628,CDM,761,RC,10160,CPT,,,facility,inpatient,,,770.00000,323.40000,InterWest Health,Group Health,,746.90,,,,,,,654.50,754.60,percent of total billed charges,
ASP PUNCT ABSCESS/CYST,7615628,CDM,761,RC,10160,CPT,,,facility,outpatient,,,770.00000,323.40000,InterWest Health,Workers' Comp,,754.60,,,,,,,207.90,754.60,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
ASP PUNCT CYST BREAST ADDL LT,3532975,CDM,361,RC,19001,CPT,,,facility,outpatient,,,286.00000,120.12000,Prime Health Services,Auto & General Liability,LT,277.42,,,,,,,77.22,280.28,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP PUNCT CYST BREAST ADDL LT,4030060,CDM,361,RC,19001,CPT,,,facility,inpatient,,,286.00000,120.12000,Coventry,Commercial,LT,274.56,,,,,,,243.10,280.28,percent of total billed charges,
ASP PUNCT CYST BREAST ADDL RT,3532983,CDM,361,RC,19001,CPT,,,facility,outpatient,,,286.00000,120.12000,Banner Health,Banner Choice Plus/Banner Select,RT,77.22,,,,,,,77.22,280.28,percent of total billed charges,
ASP PUNCT CYST BREAST ADDL RT,4030078,CDM,361,RC,19001,CPT,,,facility,outpatient,,,286.00000,120.12000,"Imagine Health, LLC (wka WISE Provider Network)",WISE PPO,RT,234.52,,,,,,,77.22,280.28,percent of total billed charges,
ASP PUNCT CYST BREAST INIT LT,3531605,CDM,361,RC,19000,CPT,,,facility,inpatient,,,958.00000,402.36000,Prime Health Services,Group Health,LT,929.26,,,,,,,814.30,938.84,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP PUNCT CYST BREAST INIT RT,3531613,CDM,361,RC,19000,CPT,,,facility,outpatient,,,958.00000,402.36000,"Hue Health, Inc",Medicare Advantage,RT,814.30,,,,,,,258.66,3328.00,percent of total billed charges,
ASP&/INJ CYST THYROID,3220217,CDM,361,RC,60300,CPT,,,facility,outpatient,,,1062.00000,446.04000,Prime Health Services,Group Health,,1030.14,,,,,,,286.74,3328.00,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ CYST/PELVIS RENAL BI,3220233,CDM,361,RC,50390,CPT,,,facility,inpatient,,,3027.00000,1271.34000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,50,2815.11,,,,,,,2572.95,2966.46,percent of total billed charges,
ASP&/INJ CYST/PELVIS RENAL LT,3220241,CDM,361,RC,50390,CPT,,,facility,inpatient,,,2018.00000,847.56000,Coventry,Commercial,LT,1937.28,,,,,,,1715.30,1977.64,percent of total billed charges,
ASP&/INJ CYST/PELVIS RENAL LT,3521994,CDM,361,RC,50390,CPT,,,facility,outpatient,,,2018.00000,847.56000,InterWest Health,Auto & General Liability,LT,1957.46,,,,,,,544.86,3328.00,percent of total billed charges,
ASP&/INJ CYST/PELVIS RENAL RT,3220258,CDM,361,RC,50390,CPT,,,facility,inpatient,,,2018.00000,847.56000,First Health,Medical Rental,RT,1937.28,,,,,,,1715.30,1977.64,percent of total billed charges,
ASP&/INJ JT/BUR INTR W US GD BI,4002267,CDM,361,RC,20606,CPT,,,facility,inpatient,,,1556.00000,653.52000,Cigna Healthcare & Life Insurance Company – WY,Commercial,50,1353.72,,,,,,,1322.60,1524.88,percent of total billed charges,
ASP&/INJ JT/BUR INTR W US GD BI,4002267,CDM,361,RC,20606,CPT,,,facility,outpatient,,,1556.00000,653.52000,Prime Health Services,Worker's Comp,50,1524.88,,,,,,,420.12,3328.00,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR INTR W US GD RT,3264660,CDM,361,RC,20606,CPT,,,facility,outpatient,,,1037.00000,435.54000,United Healthcare,Commercial,RT,3328.00,,,,,,,279.99,3328.00,case rate,
ASP&/INJ JT/BUR INTR WO US GD BI,3262029,CDM,361,RC,20605,CPT,,,facility,outpatient,,,707.00000,296.94000,InterWest Health,Workers' Comp,50,692.86,,,,,,,190.89,692.86,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
ASP&/INJ JT/BUR INTR WO US GD BI,3262029,CDM,361,RC,20605,CPT,,,facility,outpatient,,,707.00000,296.94000,Medica,Commercial,50,636.30,,,,,,,190.89,692.86,percent of total billed charges,
ASP&/INJ JT/BUR INTR WO US GD BI,3502572,CDM,361,RC,20605,CPT,,,facility,inpatient,,,707.00000,296.94000,Prime Health Services,Auto & General Liability,50,685.79,,,,,,,600.95,692.86,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR INTR WO US GD BI,3502572,CDM,361,RC,20605,CPT,,,facility,outpatient,,,707.00000,296.94000,Banner Health,Banner Choice Plus/Banner Select,50,190.89,,,,,,,190.89,692.86,percent of total billed charges,
ASP&/INJ JT/BUR INTR WO US GD LT,3262037,CDM,361,RC,20605,CPT,,,facility,outpatient,,,471.00000,197.82000,First Health,Medical Rental,LT,452.16,,,,,,,127.17,461.58,percent of total billed charges,
ASP&/INJ JT/BUR INTR WO US GD LT,3262037,CDM,361,RC,20605,CPT,,,facility,outpatient,,,471.00000,197.82000,InterWest Health,Workers' Comp,LT,461.58,,,,,,,127.17,461.58,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
ASP&/INJ JT/BUR INTR WO US GD LT,3502564,CDM,361,RC,20605,CPT,,,facility,outpatient,,,471.00000,197.82000,First Health,Medical Rental,LT,452.16,,,,,,,127.17,461.58,percent of total billed charges,
ASP&/INJ JT/BUR INTR WO US GD RT,3502580,CDM,361,RC,20605,CPT,,,facility,inpatient,,,471.00000,197.82000,InterWest Health,Auto & General Liability,RT,456.87,,,,,,,400.35,461.58,percent of total billed charges,
ASP&/INJ JT/BUR INTR WO US GD RT,3502580,CDM,361,RC,20605,CPT,,,facility,outpatient,,,471.00000,197.82000,Coventry,Commercial,RT,452.16,,,,,,,127.17,461.58,percent of total billed charges,
ASP&/INJ JT/BUR MAJ W US GD BI,3264587,CDM,361,RC,20611,CPT,,,facility,outpatient,,,1688.00000,708.96000,Blue Cross Blue Shield of Wyoming,Blue Select PPO,50,1134.34,,,,,,,455.76,1654.24,percent of total billed charges,
ASP&/INJ JT/BUR MAJ W US GD BI,4002226,CDM,361,RC,20611,CPT,,,facility,outpatient,,,1688.00000,708.96000,First Choice Health Network,Commerical,50,1603.60,,,,,,,455.76,1654.24,percent of total billed charges,
ASP&/INJ JT/BUR MAJ W US GD LT,4002234,CDM,361,RC,20611,CPT,,,facility,inpatient,,,1125.00000,472.50000,Multiplan,Commercial,LT,1068.75,,,,,,,956.25,1102.50,percent of total billed charges,
ASP&/INJ JT/BUR MAJ W US GD RT,3264603,CDM,361,RC,20611,CPT,,,facility,outpatient,,,1125.00000,472.50000,InterWest Health,Workers' Comp,RT,1102.50,,,,,,,303.75,1102.50,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
ASP&/INJ JT/BUR MAJ WO US GD BI,3262052,CDM,361,RC,20610,CPT,,,facility,outpatient,,,833.00000,349.86000,First Choice Health Network,Commerical,50,791.35,,,,,,,224.91,816.34,percent of total billed charges,
ASP&/INJ JT/BUR MAJ WO US GD BI,3502606,CDM,361,RC,20610,CPT,,,facility,inpatient,,,833.00000,349.86000,Prime Health Services,Group Health,50,808.01,,,,,,,708.05,816.34,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR MAJ WO US GD BI,3502606,CDM,361,RC,20610,CPT,,,facility,outpatient,,,833.00000,349.86000,Blue Cross Blue Shield of Wyoming,Institutional,50,572.27,,,,,,,224.91,816.34,percent of total billed charges,
ASP&/INJ JT/BUR MAJ WO US GD LT,3262060,CDM,361,RC,20610,CPT,,,facility,inpatient,,,555.00000,233.10000,"Hue Health, Inc",Medicare Advantage,LT,471.75,,,,,,,471.75,543.90,percent of total billed charges,
ASP&/INJ JT/BUR MAJ WO US GD LT,3262060,CDM,361,RC,20610,CPT,,,facility,inpatient,,,555.00000,233.10000,Prime Health Services,Auto & General Liability,LT,538.35,,,,,,,471.75,543.90,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR MAJ WO US GD RT,3502598,CDM,361,RC,20610,CPT,,,facility,inpatient,,,555.00000,233.10000,InterWest Health,Workers' Comp,RT,543.90,,,,,,,471.75,543.90,percent of total billed charges,"Reimbursement will be the lesser of 98% of state or federal WC schedule or 98% of the usual and customary rate, or 98% of billed charges."
ASP&/INJ JT/BUR MAJ WO US GD RT,3502598,CDM,361,RC,20610,CPT,,,facility,outpatient,,,555.00000,233.10000,Cigna Healthcare & Life Insurance Company – WY,Commercial,RT,482.85,,,,,,,149.85,543.90,percent of total billed charges,
ASP&/INJ JT/BUR SM W US GD LT,3264686,CDM,361,RC,20604,CPT,,,facility,outpatient,,,581.00000,244.02000,Prime Health Services,Auto & General Liability,LT,563.57,,,,,,,156.87,569.38,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR SM W US GD LT,3264686,CDM,361,RC,20604,CPT,,,facility,outpatient,,,581.00000,244.02000,Prime Health Services,Group Health,LT,563.57,,,,,,,156.87,569.38,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR SM W US GD NP/UNI,3266822,CDM,361,RC,20604,CPT,,,facility,inpatient,,,581.00000,244.02000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,,540.33,,,,,,,493.85,569.38,percent of total billed charges,
ASP&/INJ JT/BUR SM WO US GD BI,3262003,CDM,361,RC,20600,CPT,,,facility,outpatient,,,687.00000,288.54000,Coventry,Commercial,50,659.52,,,,,,,185.49,673.26,percent of total billed charges,
ASP&/INJ JT/BUR SM WO US GD BI,3262003,CDM,361,RC,20600,CPT,,,facility,outpatient,,,687.00000,288.54000,Prime Health Services,Auto & General Liability,50,666.39,,,,,,,185.49,673.26,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP&/INJ JT/BUR SM WO US GD LT,3261989,CDM,361,RC,20600,CPT,,,facility,inpatient,,,458.00000,192.36000,Coventry,Commercial,LT,439.68,,,,,,,389.30,448.84,percent of total billed charges,
ASP&/INJ JT/BUR SM WO US GD RT,3261997,CDM,361,RC,20600,CPT,,,facility,inpatient,,,458.00000,192.36000,Mountain Health Cooperative (CO-OP),Mountain Health Plan,RT,425.94,,,,,,,389.30,448.84,percent of total billed charges,
ASP&/INJ JT/BUR SM WO US GD RT,3261997,CDM,361,RC,20600,CPT,,,facility,outpatient,,,458.00000,192.36000,Blue Cross Blue Shield of Wyoming,Institutional,RT,314.65,,,,,,,123.66,448.84,percent of total billed charges,
ASP&/INJ JT/BUR SM WO US GD RT,3502531,CDM,361,RC,20600,CPT,,,facility,outpatient,,,458.00000,192.36000,Banner Health,Banner Choice Plus/Banner Select,RT,123.66,,,,,,,123.66,448.84,percent of total billed charges,
ASP/S&BX/S MARROW BONE DX BI,3244985,CDM,361,RC,38222,CPT,,,facility,inpatient,,,1929.00000,810.18000,Cigna Healthcare & Life Insurance Company – WY,Commercial,50,1678.23,,,,,,,1639.65,1890.42,percent of total billed charges,
ASP/S&BX/S MARROW BONE DX BI,3244985,CDM,361,RC,38222,CPT,,,facility,inpatient,,,1929.00000,810.18000,InterWest Health,Auto & General Liability,50,1871.13,,,,,,,1639.65,1890.42,percent of total billed charges,
ASP/S&BX/S MARROW BONE DX BI,3244985,CDM,361,RC,38222,CPT,,,facility,outpatient,,,1929.00000,810.18000,Multiplan,Commercial,50,1832.55,,,,,,,520.83,5606.00,percent of total billed charges,
ASP/S&BX/S MARROW BONE DX BI,7141682,CDM,361,RC,38222,CPT,,,facility,inpatient,,,1929.00000,810.18000,Coventry,Commercial,50,1851.84,,,,,,,1639.65,1890.42,percent of total billed charges,
ASP/S&BX/S MARROW BONE DX BI,7141682,CDM,361,RC,38222,CPT,,,facility,outpatient,,,1929.00000,810.18000,InterWest Health,Auto & General Liability,50,1871.13,,,,,,,520.83,5606.00,percent of total billed charges,
ASP/S&BX/S MARROW BONE DX BI,7141682,CDM,361,RC,38222,CPT,,,facility,outpatient,,,1929.00000,810.18000,Prime Health Services,Group Health,50,1871.13,,,,,,,520.83,5606.00,percent of total billed charges,Reimbursement for workers' compensation claims will be the lesser of 98% of any maximum allowable rate as specified by state or federal law based on workers' compensation fee schedules or 98% of any usual customary rate or 98% of billed charges.
ASP/S&BX/S MARROW BONE DX NP/UNI,3245297,CDM,361,RC,38222,CPT,,,facility,outpatient,,,1286.00000,540.12000,Banner Health,Banner Choice Plus/Banner Select,,347.22,,,,,,,347.22,5606.00,percent of total billed charges,
