HC CO-GM1 AB ELISA QUANT REF79,3008352084,CDM,300,RC,,,,Outpatient,,,433.00,216.50,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,368.05,
HC CO-GM1 ASIALO AB ELISA QUANT REF80,3008352085,CDM,300,RC,,,,Inpatient,,,433.00,216.50,Aetna,First Health Network,283.62,,,,,,,percent of total billed charges,155.88,368.05,
HC CO-GM1 ASIALO AB ELISA QUANT REF80,3008352085,CDM,300,RC,,,,Outpatient,,,433.00,216.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,368.05,
HC COAGULATION TIME ACTIVATED TEG C/LV,3008534706,CDM,300,RC,,,,Outpatient,,,66.00,33.00,Multiplan,Multiplan/Private Health Care System,56.10,,,,,,,percent of total billed charges,1.00,56.10,
HC COAGULATION TIME ACTIVATED TEG C/LV,3008534706,CDM,300,RC,,,,Outpatient,,,66.00,33.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,23.76,,,,,,,percent of total billed charges,1.00,56.10,
HC COAGULATION TIME ACTIVATED TEG TRM,3008534707,CDM,300,RC,,,,Outpatient,,,66.00,33.00,United Healthcare,United Healthcare - All Payer Rate,29.11,,,,,,,percent of total billed charges,1.00,56.10,
HC COCAINE & METAB BLD/SER/PLASMA REF5,3008035306,CDM,300,RC,,,,Inpatient,,,88.00,44.00,Integrated Health Plan,Integrated Health Plan,52.80,,,,,,,percent of total billed charges,31.68,74.80,
HC COCAINE & METAB BLD/SER/PLASMA REF5,3008035306,CDM,300,RC,,,,Inpatient,,,88.00,44.00,Multiplan,Multiplan/Private Health Care System,74.80,,,,,,,percent of total billed charges,31.68,74.80,
HC COCAINE & METAB MECONIUM REF1,3008035302,CDM,300,RC,,,,Outpatient,,,149.00,74.50,United Healthcare,United Healthcare - All Payer Rate,65.71,,,,,,,percent of total billed charges,1.00,126.65,
HC COCAINE CONFIRMATION GCMS REF3,3008035304,CDM,300,RC,,,,Outpatient,,,88.00,44.00,Cigna,Cigna,37.73,,,,,,,percent of total billed charges,1.00,74.80,
HC COCAINE CONFIRMATION,3008035301,CDM,300,RC,,,,Inpatient,,,88.00,44.00,Congregation of the Sister Servants,Congregation of the Sister Servants,74.80,,,,,,,percent of total billed charges,31.68,74.80,
HC COCAINE CONFIRMATION,3008035301,CDM,300,RC,,,,Inpatient,,,88.00,44.00,Wyoming Seminary,Wyoming Seminary,61.60,,,,,,,percent of total billed charges,31.68,74.80,
HC COCAINE CONFIRMATION,3008035301,CDM,300,RC,,,,Outpatient,,,88.00,44.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,31.68,,,,,,,percent of total billed charges,1.00,74.80,
HC COCAINE CONFIRMATION,3008035301,CDM,300,RC,,,,Outpatient,,,88.00,44.00,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,74.80,
HC COCAINE METABOLITES SCREEN,3008030706,CDM,300,RC,,,,Inpatient,,,536.00,268.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,268.00,,,,,,,percent of total billed charges,192.96,455.60,
HC COCAINE METABOLITES SCREEN,3008030706,CDM,300,RC,,,,Outpatient,,,536.00,268.00,Blue Cross Blue Shield,Capital - Basic Network Rates,228.76,,,,,,,percent of total billed charges,1.00,455.60,
HC COCH IMPLNT REPROG <7YRS,4719260201,CDM,471,RC,92602,CPT,,Outpatient,,,868.00,434.00,Geisinger Health Plan,Geisinger Health Plan - Employee,288.54,,,,,,,fee schedule,1.00,737.80,227.12% of Medicare
HC COCH IMPLNT REPROG <7YRS,4719260201,CDM,471,RC,92602,CPT,,Outpatient,,,868.00,434.00,Prison Health Services,Prison Health Services,127.04,,,,,,,fee schedule,1.00,737.80,100.00% of Medicare
HC COCHLEAR IMPLANT PROG <7YRS,4709260101,CDM,470,RC,92601,CPT,,Outpatient,,,1087.00,543.50,Life Geisinger,Life Geisinger - Managed Medicaid,127.04,,,,,,,fee schedule,1.00,923.95,100.00% of Medicare
HC COCHLEAR IMPLNT PROG 7YRS/>,4719260301,CDM,471,RC,92603,CPT,,Outpatient,,,852.00,426.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,724.20,
HC COCHLEAR IMPLNT PROG 7YRS/>,4719260301,CDM,471,RC,92603,CPT,,Outpatient,,,852.00,426.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,426.00,,,,,,,percent of total billed charges,1.00,724.20,
HC COCHLEAR IMPLNT REPROG 7YRS/>,4719260401,CDM,471,RC,92604,CPT,,Outpatient,,,859.00,429.50,Blue Cross Blue Shield,Capital - Basic Network Rates,366.62,,,,,,,percent of total billed charges,1.00,730.15,
HC COCHLEAR IMPLNT REPROG 7YRS/>,4719260401,CDM,471,RC,92604,CPT,,Outpatient,,,859.00,429.50,United Healthcare,United Healthcare - All Payer Rate,378.82,,,,,,,percent of total billed charges,1.00,730.15,
HC COENZYME Q10 COLUMN CHROM REF2,3008254202,CDM,300,RC,,,,Outpatient,,,694.00,347.00,Christian Healthcare Ministries,Christian Healthcare Ministries,347.00,,,,,,,percent of total billed charges,1.00,589.90,
HC COL3A1 GENE REF5,3008147905,CDM,300,RC,,,,Inpatient,,,102.00,51.00,Multiplan,Multiplan/Private Health Care System,86.70,,,,,,,percent of total billed charges,36.72,86.70,
HC COLD AGGLUTININ SCREEN REF1,3008615601,CDM,300,RC,,,,Inpatient,,,73.00,36.50,Congregation of the Sister Servants,Congregation of the Sister Servants,62.05,,,,,,,percent of total billed charges,26.28,62.05,
HC COLD AGGLUTININ TITER REF1,3008615701,CDM,300,RC,,,,Outpatient,,,133.00,66.50,Blue Cross Blue Shield,Capital - Enhanced Network Rates,46.48,,,,,,,percent of total billed charges,1.00,113.05,
HC COLLAGEN CROSS LINKS REF2,3008252302,CDM,300,RC,,,,Inpatient,,,731.00,365.50,Multiplan,Multiplan/Private Health Care System,621.35,,,,,,,percent of total billed charges,263.16,621.35,
HC COLLAGEN CROSS LINKS REF2,3008252302,CDM,300,RC,,,,Outpatient,,,731.00,365.50,Congregation of the Sister Servants,Congregation of the Sister Servants,621.35,,,,,,,percent of total billed charges,1.00,621.35,
HC COLLAGEN CROSS LINKS REF2,3008252302,CDM,300,RC,,,,Outpatient,,,731.00,365.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,263.16,,,,,,,percent of total billed charges,1.00,621.35,
HC COLLAGEN CROSS-LINKING CORNEA PACHY,3610402001,CDM,361,RC,0402T,CPT,,Outpatient,,,5839.00,2919.50,Blue Cross Blue Shield,Highmark BC/BS,11742.00,,,,,,,fee schedule,1.00,11742.00,500.22% of Medicare
HC COLLAGEN CROSS-LINKING CORNEA PACHY,3610402001,CDM,361,RC,0402T,CPT,,Outpatient,,,5839.00,2919.50,Prison Health Services,Seven Corners,6971.68,,,,,,,fee schedule,1.00,11742.00,297.00% of Medicare
HC COLLAGEN X LINKS C-TELOPEPTIDE REF3,3008252303,CDM,300,RC,,,,Inpatient,,,731.00,365.50,Christian Healthcare Ministries,Christian Healthcare Ministries,365.50,,,,,,,percent of total billed charges,263.16,621.35,
HC COLLAGEN X LINKS N-TELOPEPTIDE REF1,3008252301,CDM,300,RC,,,,Outpatient,,,731.00,365.50,Cigna,Cigna,313.45,,,,,,,percent of total billed charges,1.00,621.35,
HC COLLAGEN X LINKS N-TELOPEPTIDE REF4,3008252304,CDM,300,RC,,,,Inpatient,,,731.00,365.50,Multiplan,Beech Street,621.35,,,,,,,percent of total billed charges,263.16,621.35,
HC COLLAGEN X LINKS N-TELOPEPTIDE REF4,3008252304,CDM,300,RC,,,,Outpatient,,,731.00,365.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,365.50,,,,,,,percent of total billed charges,1.00,621.35,
HC COLLECT BLOOD VIA CVC/PVC,3003659201,CDM,300,RC,36592,CPT,,Outpatient,,,850.00,425.00,AmeriHealth,AmeriHealth Cartias - Medicare Advantage,136.62,,,,,,,fee schedule,1.00,722.50,104.00% of Medicare
HC COLON MOTIL 6+HRS W/INTERP,7509111701,CDM,750,RC,91117,CPT,,Outpatient,,,7319.00,3659.50,AmeriHealth,AmeriHealth Cartias - Medicare Advantage,221.72,,,,,,,fee schedule,1.00,6221.15,104.00% of Medicare
HC COLON-SNARE REMOVAL-TUM/POL/LES,7504538501,CDM,750,RC,45385,CPT,,Outpatient,,,6178.00,3089.00,Multiplan,Beech Street,5251.30,,,,,,,percent of total billed charges,1.00,5910.01,
HC COLONOSCOPY AND POLYPECTOMY,7504439201,CDM,750,RC,44392,CPT,,Outpatient,,,4969.00,2484.50,Blue Cross Blue Shield,Capital Blue Cross Blue Journey - Medicare Advantage,1193.30,,,,,,,fee schedule,1.00,5910.01,101.00% of Medicare
HC COLONOSCOPY CA SCRN NOT HI RSK,7500012101,CDM,750,RC,G0121,HCPCS,,Inpatient,,,4553.00,2276.50,Integrated Health Plan,Integrated Health Plan,2731.80,,,,,,,percent of total billed charges,1639.08,3870.05,
HC COLONOSCOPY FLEX DIAGNOSTIC,7504537801,CDM,750,RC,45378,CPT,,Outpatient,,,4553.00,2276.50,Prison Health Services,Seven Corners,2726.98,,,,,,,fee schedule,1.00,4592.90,297.00% of Medicare
HC COLONOSCOPY THRU STOMA DX,7504438801,CDM,750,RC,44388,CPT,,Inpatient,,,2836.00,1418.00,Aetna,First Health Network,1857.58,,,,,,,percent of total billed charges,1020.96,2410.60,
HC COLONOSCOPY W/ABLATION T/P/L,7504538801,CDM,750,RC,45388,CPT,,Outpatient,,,6594.00,3297.00,Multiplan,Beech Street,5604.90,,,,,,,percent of total billed charges,1.00,5910.01,
HC COLONOSCOPY W/BAND LIGATION,7504539801,CDM,750,RC,45398,CPT,,Outpatient,,,5791.00,2895.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,2084.76,,,,,,,percent of total billed charges,1.00,5910.01,
HC COLONOSCOPY W/BLEED CTRL STOMA,7504439101,CDM,750,RC,44391,CPT,,Inpatient,,,4430.00,2215.00,Intergroup Services,Intergroup Services,3765.50,,,,,,,percent of total billed charges,1594.80,3765.50,
HC COLONOSCOPY W/BLEED CTRL STOMA,7504439101,CDM,750,RC,44391,CPT,,Outpatient,,,4430.00,2215.00,Blue Cross Blue Shield,Capital - Special Network Rates,1083.58,,,,,,,percent of total billed charges,1.00,5910.01,
HC COLONOSCOPY W/BLEED CTRL,7504538201,CDM,750,RC,45382,CPT,,Outpatient,,,6271.00,3135.50,Aetna,First Health Network,4107.51,,,,,,,percent of total billed charges,1.00,5910.01,
HC COLONOSCOPY W/BX SGL/MULTI,7504538001,CDM,750,RC,45380,CPT,,Outpatient,,,4913.00,2456.50,Blue Cross Blue Shield,Capital - Enhanced Network Rates,1717.09,,,,,,,percent of total billed charges,1.00,5910.01,
HC COLONOSCOPY W/BX SGL/MULTI,7504538001,CDM,750,RC,45380,CPT,,Outpatient,,,4913.00,2456.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,1768.68,,,,,,,percent of total billed charges,1.00,5910.01,
HC COLONOSCOPY W/DECOMPRESSION,7504539301,CDM,750,RC,45393,CPT,,Outpatient,,,6040.00,3020.00,Aetna,First Health Network,3956.20,,,,,,,percent of total billed charges,1.00,5910.01,
HC COLONOSCOPY W/ENDO MUC RES,7504539001,CDM,750,RC,45390,CPT,,Outpatient,,,8025.00,4012.50,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,13708.52,
HC COLONOSCOPY W/ENDO STENT PLC,7504538901,CDM,750,RC,45389,CPT,,Outpatient,,,7000.00,3500.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,3500.00,,,,,,,percent of total billed charges,1.00,29983.14,
HC COLONOSCOPY W/ENDO US EXAM,7504539101,CDM,750,RC,45391,CPT,,Inpatient,,,6252.00,3126.00,Intergroup Services,Intergroup Services,5314.20,,,,,,,percent of total billed charges,2250.72,5314.20,
HC COLONOSCOPY W/ENDO US EXAM,7504539101,CDM,750,RC,45391,CPT,,Inpatient,,,6252.00,3126.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,2250.72,,,,,,,percent of total billed charges,2250.72,5314.20,
HC COLONOSCOPY W/ENDO US EXAM,7504539101,CDM,750,RC,45391,CPT,,Outpatient,,,6252.00,3126.00,Ambetter,Ambetter,3898.89,,,,,,,fee schedule,1.00,5910.01,330.00% of Medicare
HC COLONOSCOPY W/ENDO US EXAM,7504539101,CDM,750,RC,45391,CPT,,Outpatient,,,6252.00,3126.00,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,5910.01,
HC COLONOSCOPY W/FBR(S),7504537901,CDM,750,RC,45379,CPT,,Outpatient,,,5809.00,2904.50,Blue Cross Blue Shield,Capital - Enhanced Network Rates,2030.25,,,,,,,percent of total billed charges,1.00,5910.01,
HC COLONOSCOPY W/FBR(S),7504537901,CDM,750,RC,45379,CPT,,Outpatient,,,5809.00,2904.50,Blue Cross Blue Shield,Capital - Special Network Rates,1420.88,,,,,,,percent of total billed charges,1.00,5910.01,
HC COLONOSCOPY W/FBR(S),7504537901,CDM,750,RC,45379,CPT,,Outpatient,,,5809.00,2904.50,Geisinger Health Plan,Geisinger Health Plan - Gold - Medicare Advantage,1181.48,,,,,,,fee schedule,1.00,5910.01,100.00% of Medicare
HC COLONOSCOPY W/FBR(S),7504537901,CDM,750,RC,45379,CPT,,Outpatient,,,5809.00,2904.50,UPMC for Life,UPMC For Life - Medicare Advantage,1240.56,,,,,,,fee schedule,1.00,5910.01,105.00% of Medicare
HC COLONOSCOPY W/RMV BY SNARE,7504439401,CDM,750,RC,44394,CPT,,Outpatient,,,4068.00,2034.00,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,5910.01,
HC COLONOSCOPY W/RMV BY SNARE,7504439401,CDM,750,RC,44394,CPT,,Outpatient,,,4068.00,2034.00,Multiplan,Multiplan/Private Health Care System,3457.80,,,,,,,percent of total billed charges,1.00,5910.01,
HC COLONOSCOPY W/SUBMUC INJ,7504538101,CDM,750,RC,45381,CPT,,Outpatient,,,4913.00,2456.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,5910.01,
HC COLONOSCOPY W/SUBMUC INJ,7504538101,CDM,750,RC,45381,CPT,,Outpatient,,,4913.00,2456.50,Medicare,Black Lung - Medicare Advantage,1335.07,,,,,,,fee schedule,1.00,5910.01,113.00% of Medicare
HC COLONOSCOPY W/TRAN BALOON DIL,7504538601,CDM,750,RC,45386,CPT,,Outpatient,,,5181.00,2590.50,Aetna,Aetna,2424.71,,,,,,,percent of total billed charges,1.00,5910.01,
HC COLONOSCOPY W/TRAN BALOON DIL,7504538601,CDM,750,RC,45386,CPT,,Outpatient,,,5181.00,2590.50,Geisinger Health Plan,Geisinger Health Plan - Commercial,4285.47,,,,,,,fee schedule,1.00,5910.01,362.72% of Medicare
HC COLORECTAL CANCER SCREENING,7500010401,CDM,750,RC,G0104,HCPCS,,Outpatient,,,5064.00,2532.00,Aetna,First Health Network,3316.92,,,,,,,percent of total billed charges,1.00,4592.90,
HC COLORECTAL CANCER SCREENING,7500010401,CDM,750,RC,G0104,HCPCS,,Outpatient,,,5064.00,2532.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,1823.04,,,,,,,percent of total billed charges,1.00,4592.90,
HC COLORECTAL SCRN; HI RISK IND,7500010501,CDM,750,RC,G0105,HCPCS,,Inpatient,,,4553.00,2276.50,Wyoming Seminary,Wyoming Seminary,3187.10,,,,,,,percent of total billed charges,1639.08,3870.05,
HC COLPOSCOPY CVX INC UPPR VAG BX,5105745501,CDM,510,RC,57455,CPT,,Outpatient,,,1724.00,862.00,Prison Health Services,Prison Health Services,300.87,,,,,,,fee schedule,1.00,1505.01,100.00% of Medicare
HC COLPOSCOPY CVX W/ECC,5105745601,CDM,510,RC,57456,CPT,,Outpatient,,,1692.00,846.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,1505.01,
HC COLPOSCOPY CVX W/ECC,5105745601,CDM,510,RC,57456,CPT,,Outpatient,,,1692.00,846.00,Medicare,Medicare,300.87,,,,,,,fee schedule,1.00,1505.01,100.00% of Medicare
HC COLPOSCOPY CVX W/LEEP,5105746001,CDM,510,RC,57460,CPT,,Outpatient,,,7832.00,3916.00,Wire Rope,Wire Rope,5433.40,,,,,,,fee schedule,1.00,15987.62,170.00% of Medicare
HC COLPOSCOPY ENT VAGINA W/SCOPE,5105742001,CDM,510,RC,57420,CPT,,Outpatient,,,1008.00,504.00,Congregation of the Sister Servants,Congregation of the Sister Servants,856.80,,,,,,,percent of total billed charges,1.00,1505.01,
HC COLPOSCOPY OF THE VULVA,5105682001,CDM,510,RC,56820,CPT,,Outpatient,,,667.00,333.50,Aetna,First Health Network,436.88,,,,,,,percent of total billed charges,1.00,998.49,
HC COLPOSCOPY VAGINA W/CX W/BX,5105742101,CDM,510,RC,57421,CPT,,Outpatient,,,2298.00,1149.00,Life Geisinger,Life Geisinger - Managed Medicaid,909.38,,,,,,,fee schedule,1.00,4548.91,100.00% of Medicare
HC COLPOSCOPY/VAGINOSCOPY,5105745201,CDM,510,RC,57452,CPT,,Outpatient,,,1033.00,516.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,998.49,
HC COLUMN CHROM AMYLOID PROTEIN ID REF13,3008254213,CDM,300,RC,,,,Outpatient,,,694.00,347.00,Aetna,Aetna,324.79,,,,,,,percent of total billed charges,1.00,589.90,
HC COMBINATION ORAL/NASAL MASK,2700702701,CDM,270,RC,A7027,HCPCS,,Outpatient,,,324.00,162.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,275.40,
HC COMP AG EA ALT PATH FUNC AH50 REF2,3008616102,CDM,300,RC,,,,Inpatient,,,329.00,164.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,164.50,,,,,,,percent of total billed charges,118.44,279.65,
HC COMP OPH IMG POST SEG UNI/BI RTA OCT,5109213701,CDM,510,RC,92137,CPT,,Inpatient,,,540.00,270.00,Multiplan,Beech Street,459.00,,,,,,,percent of total billed charges,194.40,459.00,
HC COMP OPHTH IMAGE ANT SEG I&R UNI/BI,5109213201,CDM,510,RC,92132,CPT,,Inpatient,,,379.00,189.50,Intergroup Services,Intergroup Services,322.15,,,,,,,percent of total billed charges,136.44,322.15,
HC COMP OPHTH IMAGE ANT SEG I&R UNI/BI,5109213201,CDM,510,RC,92132,CPT,,Outpatient,,,379.00,189.50,Blue Cross Blue Shield,Capital - Special Network Rates,92.70,,,,,,,percent of total billed charges,1.00,322.15,
HC COMP OPHTH IMAGE ANT SEG I&R UNI/BI,5109213201,CDM,510,RC,92132,CPT,,Outpatient,,,379.00,189.50,Geisinger Health Plan,Geisinger Health Plan - Employee,132.29,,,,,,,fee schedule,1.00,322.15,227.12% of Medicare
HC COMP OPHTH IMAGE ANT SEG I&R UNI/BI,5109213201,CDM,510,RC,92132,CPT,,Outpatient,,,379.00,189.50,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,322.15,
HC COMP OPHTH IMG POS RETINA I&R UNI/BI,5109213401,CDM,510,RC,92134,CPT,,Outpatient,,,376.00,188.00,Blue Cross Blue Shield,Capital - Basic Network Rates,160.48,,,,,,,percent of total billed charges,1.00,319.60,
HC COMP OPHTH IMG POS RETINA I&R UNI/BI,5109213401,CDM,510,RC,92134,CPT,,Outpatient,,,376.00,188.00,Medicare,Black Lung - Medicare Advantage,65.82,,,,,,,fee schedule,1.00,319.60,113.00% of Medicare
HC COMP OPHTH IMG POS SEG OPTIC NERVE ,5109213301,CDM,510,RC,92133,CPT,,Outpatient,,,373.00,186.50,AmeriHealth,AmeriHealth Cartias - Medicare Advantage,60.57,,,,,,,fee schedule,1.00,317.05,104.00% of Medicare
HC COMP OPHTH IMG POS SEG OPTIC NERVE ,5109213301,CDM,510,RC,92133,CPT,,Outpatient,,,373.00,186.50,Blue Cross Blue Shield,Highmark BC/BS,291.35,,,,,,,fee schedule,1.00,317.05,500.22% of Medicare
HC COMP STR FULL GENE SEQUENCE REF1,3008118901,CDM,300,RC,,,,Inpatient,,,767.00,383.50,Multiplan,Beech Street,651.95,,,,,,,percent of total billed charges,276.12,651.95,
HC COMP STR FULL GENE SEQUENCE REF1,3008118901,CDM,300,RC,,,,Inpatient,,,767.00,383.50,Multiplan,Multiplan/Private Health Care System,651.95,,,,,,,percent of total billed charges,276.12,651.95,
HC COMP STR FULL GENE SEQUENCE REF1,3008118901,CDM,300,RC,,,,Inpatient,,,767.00,383.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,276.12,,,,,,,percent of total billed charges,276.12,651.95,
HC COMP STR FULL GENE SEQUENCE REF2,3008118902,CDM,300,RC,,,,Inpatient,,,767.00,383.50,Intergroup Services,Intergroup Services,651.95,,,,,,,percent of total billed charges,276.12,651.95,
HC COMP STR FULL GENE SEQUENCE REF2,3008118902,CDM,300,RC,,,,Outpatient,,,767.00,383.50,Cigna,Cigna,328.89,,,,,,,percent of total billed charges,1.00,651.95,
HC COMPARATIVE ANALYSIS STR REF1,3008126501,CDM,300,RC,,,,Outpatient,,,2491.00,1245.50,Blue Cross Blue Shield,Capital - Special Network Rates,609.30,,,,,,,percent of total billed charges,1.00,2117.35,
HC COMPAT ELECTRONIC XM GSACH/GSWB/GMCM,3008692302,CDM,300,RC,,,,Outpatient,,,849.00,424.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,721.65,
HC COMPATIBILITY CROSSMATCH ANTIGLOBULIN,3008692201,CDM,300,RC,,,,Outpatient,,,463.00,231.50,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,393.55,
HC COMPATIBILITY ELECTRONIC CROSSMATCH,3008692301,CDM,300,RC,,,,Outpatient,,,849.00,424.50,Aetna,First Health Network,556.10,,,,,,,percent of total billed charges,1.00,721.65,
HC COMPATIBILITY XM IMMEDIATE SPIN REF1,3008692002,CDM,300,RC,,,,Outpatient,,,730.00,365.00,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,620.50,
HC COMPLEMENT AG EA C1 ESTER INHIB REF1,3008616101,CDM,300,RC,,,,Inpatient,,,329.00,164.50,Aetna,First Health Network,215.50,,,,,,,percent of total billed charges,118.44,279.65,
HC COMPLEMENT AG EA C1 ESTER INHIB REF1,3008616101,CDM,300,RC,,,,Outpatient,,,329.00,164.50,United Healthcare,United Healthcare - All Payer Rate,145.09,,,,,,,percent of total billed charges,1.00,279.65,
HC COMPLEMENT ANTIGEN CH50 REF1,3008616201,CDM,300,RC,,,,Inpatient,,,414.00,207.00,Intergroup Services,Intergroup Services,351.90,,,,,,,percent of total billed charges,149.04,351.90,
HC COMPLEMENT ANTIGEN CH50 REF1,3008616201,CDM,300,RC,,,,Outpatient,,,414.00,207.00,Aetna,Aetna,193.75,,,,,,,percent of total billed charges,1.00,351.90,
HC COMPLEMENT ANTIGEN EA C1 INHIB REF1,3008616003,CDM,300,RC,,,,Inpatient,,,377.00,188.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,135.72,,,,,,,percent of total billed charges,135.72,320.45,
HC COMPLEMENT ANTIGEN EA C1 INHIB REF1,3008616003,CDM,300,RC,,,,Outpatient,,,377.00,188.50,Blue Cross Blue Shield,Capital - Basic Network Rates,160.90,,,,,,,percent of total billed charges,1.00,320.45,
HC COMPLEMENT ANTIGEN EA C1 INHIB REF1,3008616003,CDM,300,RC,,,,Outpatient,,,377.00,188.50,Christian Healthcare Ministries,Christian Healthcare Ministries,188.50,,,,,,,percent of total billed charges,1.00,320.45,
HC COMPLEMENT ANTIGEN EACH C2 REF2,3008616004,CDM,300,RC,,,,Outpatient,,,377.00,188.50,Integrated Health Plan,Integrated Health Plan,226.20,,,,,,,percent of total billed charges,1.00,320.45,
HC COMPLEMENT ANTIGEN EACH C4,3008616002,CDM,300,RC,,,,Outpatient,,,377.00,188.50,Congregation of the Sister Servants,Congregation of the Sister Servants,320.45,,,,,,,percent of total billed charges,1.00,320.45,
HC COMPLEMENT ANTIGEN EACH C4A RIA REF5,3008616007,CDM,300,RC,,,,Outpatient,,,377.00,188.50,Integrated Health Plan,Integrated Health Plan,226.20,,,,,,,percent of total billed charges,1.00,320.45,
HC COMPLEMENT ANTIGEN EACH C5 REF3,3008616005,CDM,300,RC,,,,Outpatient,,,377.00,188.50,Blue Cross Blue Shield,Capital - Enhanced Network Rates,131.76,,,,,,,percent of total billed charges,1.00,320.45,
HC COMPLEMENT FUNCTIONAL ACTIVTY EA REF3,3008616103,CDM,300,RC,,,,Inpatient,,,329.00,164.50,Intergroup Services,Intergroup Services,279.65,,,,,,,percent of total billed charges,118.44,279.65,
HC COMPLETE REPLACEMENT PICC RS&I,3203658401,CDM,320,RC,36584,CPT,,Inpatient,,,6588.00,3294.00,Intergroup Services,Intergroup Services,5599.80,,,,,,,percent of total billed charges,2371.68,5599.80,
HC COMPLETE REPLACEMENT PICC RS&I,3203658401,CDM,320,RC,36584,CPT,,Outpatient,,,6588.00,3294.00,Multiplan,Multiplan/Private Health Care System,5599.80,,,,,,,percent of total billed charges,1.00,7774.48,
HC COMPLETE REPLACEMENT PICC RS&I,3203658401,CDM,320,RC,36584,CPT,,Outpatient,,,6588.00,3294.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,2371.68,,,,,,,percent of total billed charges,1.00,7774.48,
HC COMPLETE REPLACEMENT PICC RS&I,3203658401,CDM,320,RC,36584,CPT,,Outpatient,,,6588.00,3294.00,UPMC for Life,UPMC For Life - Medicare Advantage,1631.92,,,,,,,fee schedule,1.00,7774.48,105.00% of Medicare
HC COMPLEX CYSTOMETROGRAM W/UP,5105172701,CDM,510,RC,51727,CPT,,Inpatient,,,1740.00,870.00,Multiplan,Beech Street,1479.00,,,,,,,percent of total billed charges,626.40,1479.00,
HC COMPOSITE SKIN GRAFT,5101576001,CDM,510,RC,15760,CPT,,Inpatient,,,5103.00,2551.50,Intergroup Services,Intergroup Services,4337.55,,,,,,,percent of total billed charges,1837.08,4337.55,
HC COMPOSITE SKIN GRAFT,5101576001,CDM,510,RC,15760,CPT,,Outpatient,,,5103.00,2551.50,Life Geisinger,Life Geisinger - Managed Medicaid,2037.14,,,,,,,fee schedule,1.00,10190.19,100.00% of Medicare
HC COMPOSITE SKIN GRAFT,5101576001,CDM,510,RC,15760,CPT,,Outpatient,,,5103.00,2551.50,Medicare,Medicare,2037.14,,,,,,,fee schedule,1.00,10190.19,100.00% of Medicare
HC COMPR HEARING TEST BILATERAL,4719255701,CDM,471,RC,92557,CPT,,Outpatient,,,890.00,445.00,Intergroup Services,Intergroup Services,756.50,,,,,,,percent of total billed charges,1.00,756.50,
HC COMPR HEARING TEST BILATERAL,4719255701,CDM,471,RC,92557,CPT,,Outpatient,,,890.00,445.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,445.00,,,,,,,percent of total billed charges,1.00,756.50,
HC COMPR HEARING TEST UNILATERAL,4719255702,CDM,471,RC,92557,CPT,52,Inpatient,,,593.00,296.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,296.50,,,,,,,percent of total billed charges,213.48,504.05,
HC COMPR HEARING TEST UNILATERAL,4719255702,CDM,471,RC,92557,CPT,52,Outpatient,,,593.00,296.50,Life Geisinger,Life Geisinger - Managed Medicaid,127.04,,,,,,,fee schedule,1.00,635.49,100.00% of Medicare
